x(m)                     y(m)                     z(m)                     Magnetic_Potential       Magnetic_x(nT)           Magnetic_y(nT)           Magnetic_z(nT)           
39532800.0000000         3435200.0000000          100.0000000              3.07560447118773e-05     -3.60730939836009e+02    -3.14275127943482e+02    -2.36011485083394e+02    
39532900.0000000         3435200.0000000          100.0000000              6.75512504930034e-05     -3.73631008845741e+02    -3.33602836719124e+02    -1.95437945977697e+02    
39533000.0000000         3435200.0000000          100.0000000              1.05205405216557e-04     -3.78130428998272e+02    -3.51075607420838e+02    -1.53000189085306e+02    
39533100.0000000         3435200.0000000          100.0000000              1.42907019600130e-04     -3.74539583798484e+02    -3.65930601882754e+02    -1.09930147207184e+02    
39533200.0000000         3435200.0000000          100.0000000              1.79848657259344e-04     -3.63040591505868e+02    -3.77148419046589e+02    -6.85075079212740e+01    
39533300.0000000         3435200.0000000          100.0000000              2.15296614727585e-04     -3.45029693492931e+02    -3.83861518354709e+02    -3.14593113322519e+01    
39533400.0000000         3435200.0000000          100.0000000              2.48718954926582e-04     -3.22946010019297e+02    -3.85963223405812e+02    -6.03891489650235e-01    
39533500.0000000         3435200.0000000          100.0000000              2.79836933845603e-04     -2.99383576537788e+02    -3.83909465159332e+02    2.32793226066808e+01     
39533600.0000000         3435200.0000000          100.0000000              3.08620856197215e-04     -2.76552560777927e+02    -3.78611580336298e+02    4.06094065628375e+01     
39533700.0000000         3435200.0000000          100.0000000              3.35222082347450e-04     -2.55930771045205e+02    -3.71063885655072e+02    5.23200554846779e+01     
39533800.0000000         3435200.0000000          100.0000000              3.59907422518085e-04     -2.38301467370977e+02    -3.62212970390597e+02    5.97343991890046e+01     
